,data_datetime,precipitation,cloudrate,dswrf,visibility,precipitation_probability,apparent_temperature,pressure,wind_speed,humidity,precipitation_diff,cloudrate_diff,dswrf_diff,visibility_diff,precipitation_probability_diff,apparent_temperature_diff,pressure_diff,wind_speed_diff,humidity_diff,minute_of_day,distance_max
346,2025-07-06 10:00:00,0.0,0.0,840.72,19.73,0,37.4,100102.28,9.03,0.55,0.0,0.0,151.66000000000008,2.6999999999999993,0.0,1.7999999999999972,-71.05999999999767,-0.5300000000000011,-0.04999999999999993,10.0,120
347,2025-07-06 11:00:00,0.0,0.0,940.68,22.41,0,38.6,100070.05,8.91,0.52,0.0,0.0,99.95999999999992,2.6799999999999997,0.0,1.2000000000000028,-32.229999999995925,-0.11999999999999922,-0.030000000000000027,11.0,60
348,2025-07-06 12:00:00,0.0,0.0,981.62,25.84,0,39.9,100040.11,8.87,0.51,0.0,0.0,40.940000000000055,3.4299999999999997,0.0,1.2999999999999972,-29.94000000000233,-0.040000000000000924,-0.010000000000000009,12.0,0
349,2025-07-06 13:00:00,0.0,0.02,958.16,26.44,0,40.1,99988.45,10.23,0.49,0.0,0.02,-23.460000000000036,0.6000000000000014,0.0,0.20000000000000284,-51.66000000000349,1.3600000000000012,-0.020000000000000018,13.0,-60
350,2025-07-06 14:00:00,0.0,0.03,874.45,27.59,0,39.6,99948.94,10.86,0.46,0.0,0.009999999999999998,-83.70999999999992,1.1499999999999986,0.0,-0.5,-39.50999999999476,0.629999999999999,-0.02999999999999997,14.0,-120
351,2025-07-06 15:00:00,0.0,0.04,739.22,27.58,0,38.4,99908.22,13.7,0.41,0.0,0.010000000000000002,-135.23000000000002,-0.010000000000001563,0.0,-1.2000000000000028,-40.720000000001164,2.84,-0.050000000000000044,15.0,-180
352,2025-07-06 16:00:00,0.0,0.36,562.44,24.12,0,39.1,99893.34,16.09,0.42,0.0,0.32,-176.77999999999997,-3.4599999999999973,0.0,0.7000000000000028,-14.880000000004657,2.3900000000000006,0.010000000000000009,16.0,-240
353,2025-07-06 17:00:00,0.0,0.28,285.06,23.64,0,36.9,99929.58,19.49,0.39,0.0,-0.07999999999999996,-277.38000000000005,-0.4800000000000004,0.0,-2.200000000000003,36.24000000000524,3.3999999999999986,-0.02999999999999997,17.0,-300
354,2025-07-06 18:00:00,0.0,0.44,152.08,22.27,0,37.4,99965.92,17.27,0.43,0.0,0.15999999999999998,-132.98,-1.370000000000001,0.0,0.5,36.33999999999651,-2.219999999999999,0.03999999999999998,18.0,-360
355,2025-07-06 19:00:00,0.0,0.37,2.2,18.59,0,36.8,99957.33,13.49,0.46,0.0,-0.07,-149.88000000000002,-3.6799999999999997,0.0,-0.6000000000000014,-8.589999999996508,-3.7799999999999994,0.030000000000000027,19.0,-420
356,2025-07-06 20:00:00,0.0,0.01,0.0,17.01,0,36.1,99962.56,11.43,0.49,0.0,-0.36,-2.2,-1.5799999999999983,0.0,-0.6999999999999957,5.2299999999959255,-2.0600000000000005,0.02999999999999997,20.0,-480
357,2025-07-06 21:00:00,0.0,0.02,0.0,15.77,0,35.0,100006.0,12.55,0.5,0.0,0.01,0.0,-1.240000000000002,0.0,-1.1000000000000014,43.44000000000233,1.120000000000001,0.010000000000000009,21.0,-540
358,2025-07-06 22:00:00,0.0,0.0,0.0,14.82,0,35.0,100004.02,10.42,0.54,0.0,-0.02,0.0,-0.9499999999999993,0.0,0.0,-1.9799999999959255,-2.130000000000001,0.040000000000000036,22.0,-600
359,2025-07-06 23:00:00,0.0,0.0,0.0,14.82,0,34.2,100007.89,9.78,0.57,0.0,0.0,0.0,0.0,0.0,-0.7999999999999972,3.8699999999953434,-0.6400000000000006,0.029999999999999916,23.0,-660
360,2025-07-07 00:00:00,0.0,0.0,0.0,14.11,0,33.9,99984.41,7.49,0.61,0.0,0.0,0.0,-0.7100000000000009,0.0,-0.30000000000000426,-23.479999999995925,-2.289999999999999,0.040000000000000036,0.0,720
361,2025-07-07 01:00:00,0.0,0.0,0.0,13.62,0,34.0,99895.33,5.54,0.64,0.0,0.0,0.0,-0.4900000000000002,0.0,0.10000000000000142,-89.08000000000175,-1.9500000000000002,0.030000000000000027,1.0,660
362,2025-07-07 02:00:00,0.0,0.0,0.0,12.81,0,33.4,99871.31,6.18,0.65,0.0,0.0,0.0,-0.8099999999999987,0.0,-0.6000000000000014,-24.020000000004075,0.6399999999999997,0.010000000000000009,2.0,600
363,2025-07-07 03:00:00,0.0,0.0,0.0,12.23,0,33.4,99874.16,5.02,0.67,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,2.8500000000058208,-1.1600000000000001,0.020000000000000018,3.0,540
364,2025-07-07 04:00:00,0.0,0.0,0.0,11.12,0,32.4,99926.17,6.83,0.67,0.0,0.0,0.0,-1.1100000000000012,0.0,-1.0,52.00999999999476,1.8100000000000005,0.0,4.0,480
365,2025-07-07 05:00:00,0.0,0.0,0.0,10.83,0,32.1,99956.03,7.46,0.68,0.0,0.0,0.0,-0.28999999999999915,0.0,-0.29999999999999716,29.860000000000582,0.6299999999999999,0.010000000000000009,5.0,420
366,2025-07-07 06:00:00,0.0,0.07,84.2,10.37,0,31.8,99990.84,7.81,0.69,0.0,0.07,84.2,-0.46000000000000085,0.0,-0.3000000000000007,34.80999999999767,0.34999999999999964,0.009999999999999898,6.0,360
367,2025-07-07 07:00:00,0.0,0.18,287.94,11.67,0,33.7,100003.34,7.61,0.69,0.0,0.10999999999999999,203.74,1.3000000000000007,0.0,1.9000000000000021,12.5,-0.1999999999999993,0.0,7.0,300
368,2025-07-07 08:00:00,0.0,0.35,499.7,13.2,0,35.6,99991.0,6.17,0.66,0.0,0.16999999999999998,211.76,1.5299999999999994,0.0,1.8999999999999986,-12.339999999996508,-1.4400000000000004,-0.029999999999999916,8.0,240
369,2025-07-07 09:00:00,0.0,0.25,689.02,15.17,0,36.2,99987.12,9.16,0.62,0.0,-0.09999999999999998,189.32,1.9700000000000006,0.0,0.6000000000000014,-3.8800000000046566,2.99,-0.040000000000000036,9.0,180
370,2025-07-07 10:00:00,0.0,0.47,838.35,17.27,0,36.7,99960.66,12.78,0.57,0.0,0.21999999999999997,149.33000000000004,2.0999999999999996,0.0,0.5,-26.45999999999185,3.619999999999999,-0.050000000000000044,10.0,120
371,2025-07-07 11:00:00,0.0,0.75,933.62,19.72,0,36.1,99929.2,14.43,0.51,0.0,0.28,95.26999999999998,2.4499999999999993,0.0,-0.6000000000000014,-31.460000000006403,1.6500000000000004,-0.05999999999999994,11.0,60
372,2025-07-07 12:00:00,0.0,0.89,972.98,21.03,0,35.0,99904.74,19.16,0.51,0.0,0.14,39.360000000000014,1.3100000000000023,0.0,-1.1000000000000014,-24.45999999999185,4.73,0.0,12.0,0
373,2025-07-07 13:00:00,0.0,0.64,950.3,20.66,0,35.3,99855.5,20.88,0.55,0.0,-0.25,-22.680000000000064,-0.370000000000001,0.0,0.29999999999999716,-49.24000000000524,1.7199999999999989,0.040000000000000036,13.0,-60
374,2025-07-07 14:00:00,0.0,0.82,869.14,18.68,0,37.0,99827.19,21.27,0.55,0.0,0.17999999999999994,-81.15999999999997,-1.9800000000000004,0.0,1.7000000000000028,-28.30999999999767,0.39000000000000057,0.0,14.0,-120
375,2025-07-07 15:00:00,0.1201,0.93,735.38,17.51,36,29.9,99833.44,22.43,0.54,0.1201,0.1100000000000001,-133.76,-1.1699999999999982,36.0,-7.100000000000001,6.25,1.1600000000000001,-0.010000000000000009,15.0,-180
376,2025-07-07 16:00:00,0.0,0.84,560.48,14.85,0,29.6,99826.91,23.92,0.84,-0.1201,-0.09000000000000008,-174.89999999999998,-2.660000000000002,-36.0,-0.29999999999999716,-6.529999999998836,1.490000000000002,0.29999999999999993,16.0,-240
377,2025-07-07 17:00:00,0.0,0.53,359.34,17.85,0,32.9,99806.73,21.95,0.74,0.0,-0.30999999999999994,-201.14000000000004,3.0000000000000018,0.0,3.299999999999997,-20.180000000007567,-1.9700000000000024,-0.09999999999999998,17.0,-300
378,2025-07-07 18:00:00,0.0,0.37,159.91,16.82,0,32.2,99798.94,24.0,0.63,0.0,-0.16000000000000003,-199.42999999999998,-1.0300000000000011,0.0,-0.6999999999999957,-7.789999999993597,2.0500000000000007,-0.10999999999999999,18.0,-360
379,2025-07-07 19:00:00,0.0,0.21,1.98,13.46,0,31.2,99811.86,20.7,0.65,0.0,-0.16,-157.93,-3.3599999999999994,0.0,-1.0000000000000036,12.919999999998254,-3.3000000000000007,0.020000000000000018,19.0,-420
380,2025-07-07 20:00:00,0.0,0.13,0.0,12.36,0,31.3,99838.5,19.07,0.69,0.0,-0.07999999999999999,-1.98,-1.1000000000000014,0.0,0.10000000000000142,26.639999999999418,-1.629999999999999,0.039999999999999925,20.0,-480
381,2025-07-07 21:00:00,0.0,0.07,0.0,11.17,0,31.6,99869.46,15.9,0.71,0.0,-0.06,0.0,-1.1899999999999995,0.0,0.3000000000000007,30.960000000006403,-3.17,0.020000000000000018,21.0,-540
382,2025-07-07 22:00:00,0.0,0.08,0.0,9.86,0,31.7,99973.77,13.59,0.75,0.0,0.009999999999999995,0.0,-1.3100000000000005,0.0,0.09999999999999787,104.30999999999767,-2.3100000000000005,0.040000000000000036,22.0,-600
383,2025-07-07 23:00:00,0.0,0.3,0.0,8.77,0,32.1,99995.43,11.07,0.79,0.0,0.21999999999999997,0.0,-1.0899999999999999,0.0,0.40000000000000213,21.65999999998894,-2.5199999999999996,0.040000000000000036,23.0,-660
384,2025-07-08 00:00:00,0.0,0.89,0.0,8.33,0,32.3,99947.52,9.95,0.81,0.0,0.5900000000000001,0.0,-0.4399999999999995,0.0,0.19999999999999574,-47.90999999998894,-1.120000000000001,0.020000000000000018,0.0,600
385,2025-07-08 01:00:00,0.0,0.88,0.0,8.14,0,31.6,99894.48,10.42,0.82,0.0,-0.010000000000000009,0.0,-0.1899999999999995,0.0,-0.6999999999999957,-53.04000000000815,0.47000000000000064,0.009999999999999898,1.0,540
386,2025-07-08 02:00:00,0.1521,0.98,0.0,8.12,40,31.9,99881.83,7.33,0.84,0.1521,0.09999999999999998,0.0,-0.02000000000000135,40.0,0.29999999999999716,-12.64999999999418,-3.09,0.020000000000000018,2.0,480
387,2025-07-08 03:00:00,2.5506,0.77,0.0,8.12,43,31.6,99859.95,7.61,0.85,2.3985000000000003,-0.20999999999999996,0.0,0.0,3.0,-0.29999999999999716,-21.880000000004657,0.28000000000000025,0.010000000000000009,3.0,420
388,2025-07-08 04:00:00,0.0,0.6,0.0,8.78,0,29.9,99889.96,7.14,0.92,-2.5506,-0.17000000000000004,0.0,0.6600000000000001,-43.0,-1.7000000000000028,30.010000000009313,-0.47000000000000064,0.07000000000000006,4.0,360
389,2025-07-08 05:00:00,3.8791,0.75,0.0,0.59,94,30.5,99979.53,8.33,0.95,3.8791,0.15000000000000002,0.0,-8.19,94.0,0.6000000000000014,89.56999999999243,1.1900000000000004,0.029999999999999916,5.0,300
390,2025-07-08 06:00:00,0.0,0.82,18.06,0.44,0,30.7,100031.47,9.13,0.96,-3.8791,0.06999999999999995,18.06,-0.14999999999999997,-94.0,0.1999999999999993,51.94000000000233,0.8000000000000007,0.010000000000000009,6.0,240
391,2025-07-08 07:00:00,0.1791,1.0,45.16,8.15,71,31.1,100060.14,6.32,0.97,0.1791,0.18000000000000005,27.099999999999998,7.71,71.0,0.40000000000000213,28.669999999998254,-2.8100000000000005,0.010000000000000009,7.0,180
392,2025-07-08 08:00:00,0.08,1.0,206.4,9.54,5,30.6,100069.34,8.95,0.96,-0.09910000000000001,0.0,161.24,1.3899999999999988,-66.0,-0.5,9.19999999999709,2.629999999999999,-0.010000000000000009,8.0,120
393,2025-07-08 09:00:00,0.1196,1.0,483.14,10.61,31,30.3,100074.42,13.58,0.97,0.039599999999999996,0.0,276.74,1.0700000000000003,26.0,-0.3000000000000007,5.080000000001746,4.630000000000001,0.010000000000000009,9.0,60
394,2025-07-08 10:00:00,6.9533,1.0,688.43,10.92,84,30.7,100079.53,18.5,0.97,6.833699999999999,0.0,205.28999999999996,0.3100000000000005,53.0,0.3999999999999986,5.110000000000582,4.92,0.0,10.0,0
395,2025-07-08 11:00:00,0.0,1.0,168.6,7.81,0,30.9,100059.43,12.2,0.88,-6.9533,0.0,-519.8299999999999,-3.1100000000000003,-84.0,0.1999999999999993,-20.10000000000582,-6.300000000000001,-0.08999999999999997,11.0,-60
396,2025-07-08 12:00:00,0.0,1.0,54.19,10.72,0,33.5,100051.14,7.08,0.93,0.0,0.0,-114.41,2.910000000000001,0.0,2.6000000000000014,-8.289999999993597,-5.119999999999999,0.050000000000000044,12.0,-120
397,2025-07-08 13:00:00,0.0,1.0,56.44,10.68,0,35.3,100004.06,6.33,0.83,0.0,0.0,2.25,-0.040000000000000924,0.0,1.7999999999999972,-47.080000000001746,-0.75,-0.10000000000000009,13.0,-180
398,2025-07-08 14:00:00,3.6199,1.0,440.98,13.86,39,33.3,99976.61,11.63,0.73,3.6199,0.0,384.54,3.1799999999999997,39.0,-2.0,-27.44999999999709,5.300000000000001,-0.09999999999999998,14.0,-240
399,2025-07-08 15:00:00,0.0,0.98,515.22,13.77,0,29.7,99952.5,16.22,0.81,-3.6199,-0.020000000000000018,74.24000000000001,-0.08999999999999986,-39.0,-3.599999999999998,-24.110000000000582,4.589999999999998,0.08000000000000007,15.0,-300
400,2025-07-08 16:00:00,0.0,0.75,493.31,13.66,0,31.1,99929.2,16.89,0.86,0.0,-0.22999999999999998,-21.910000000000025,-0.10999999999999943,0.0,1.4000000000000021,-23.30000000000291,0.6700000000000017,0.04999999999999993,16.0,-360
401,2025-07-08 17:00:00,1.2311,0.5,193.3,12.68,69,31.8,99916.25,13.72,0.84,1.2311,-0.25,-300.01,-0.9800000000000004,69.0,0.6999999999999993,-12.94999999999709,-3.17,-0.020000000000000018,17.0,-420
402,2025-07-08 18:00:00,0.0,0.67,107.59,11.05,0,29.2,99912.98,15.79,0.88,-1.2311,0.17000000000000004,-85.71000000000001,-1.629999999999999,-69.0,-2.6000000000000014,-3.2700000000040745,2.0699999999999985,0.040000000000000036,18.0,-480
403,2025-07-08 19:00:00,0.0,0.55,1.28,10.44,0,30.1,99924.78,18.31,0.94,0.0,-0.12,-106.31,-0.6100000000000012,0.0,0.9000000000000021,11.80000000000291,2.5199999999999996,0.05999999999999994,19.0,-540
404,2025-07-08 20:00:00,0.0,0.9,0.0,9.96,0,30.3,99940.67,17.73,0.88,0.0,0.35,-1.28,-0.47999999999999865,0.0,0.1999999999999993,15.889999999999418,-0.5799999999999983,-0.05999999999999994,20.0,-600
405,2025-07-08 21:00:00,0.0,0.99,0.0,9.77,0,30.4,99989.62,17.74,0.87,0.0,0.08999999999999997,0.0,-0.19000000000000128,0.0,0.09999999999999787,48.94999999999709,0.00999999999999801,-0.010000000000000009,21.0,-660
406,2025-07-08 22:00:00,0.0,0.74,0.0,9.87,0,29.8,100016.12,18.43,0.85,0.0,-0.25,0.0,0.09999999999999964,0.0,-0.5999999999999979,26.5,0.6900000000000013,-0.020000000000000018,22.0,-720
407,2025-07-08 23:00:00,0.0,0.61,0.0,9.67,0,29.3,99927.08,20.88,0.86,0.0,-0.13,0.0,-0.1999999999999993,0.0,-0.5,-89.0399999999936,2.4499999999999993,0.010000000000000009,23.0,-780
408,2025-07-09 00:00:00,0.0,0.91,0.0,9.83,0,29.8,99907.41,18.95,0.86,0.0,0.30000000000000004,0.0,0.16000000000000014,0.0,0.5,-19.669999999998254,-1.9299999999999997,0.0,0.0,660
409,2025-07-09 01:00:00,0.0,1.0,0.0,9.89,0,29.5,99870.17,19.43,0.86,0.0,0.08999999999999997,0.0,0.0600000000000005,0.0,-0.3000000000000007,-37.24000000000524,0.4800000000000004,0.0,1.0,600
410,2025-07-09 02:00:00,1.4272,0.99,0.0,9.73,79,30.0,99846.05,17.16,0.86,1.4272,-0.010000000000000009,0.0,-0.16000000000000014,79.0,0.5,-24.119999999995343,-2.2699999999999996,0.0,2.0,540
411,2025-07-09 03:00:00,0.0,1.0,0.0,9.87,0,29.0,99818.42,16.84,0.9,-1.4272,0.010000000000000009,0.0,0.1399999999999988,-79.0,-1.0,-27.630000000004657,-0.3200000000000003,0.040000000000000036,3.0,480
412,2025-07-09 04:00:00,0.0,1.0,0.0,8.69,0,29.4,99838.19,17.33,0.94,0.0,0.0,0.0,-1.1799999999999997,0.0,0.3999999999999986,19.770000000004075,0.48999999999999844,0.039999999999999925,4.0,420
413,2025-07-09 05:00:00,0.0,0.99,0.0,9.07,0,29.1,99999.08,16.73,0.93,0.0,-0.010000000000000009,0.0,0.3800000000000008,0.0,-0.29999999999999716,160.88999999999942,-0.5999999999999979,-0.009999999999999898,5.0,360
414,2025-07-09 06:00:00,0.0,1.0,78.2,8.96,0,29.6,100007.2,16.68,0.93,0.0,0.010000000000000009,78.2,-0.10999999999999943,0.0,0.5,8.119999999995343,-0.05000000000000071,0.0,6.0,300
415,2025-07-09 07:00:00,0.0,1.0,271.0,9.2,0,29.9,100010.52,17.46,0.9,0.0,0.0,192.8,0.23999999999999844,0.0,0.29999999999999716,3.320000000006985,0.7800000000000011,-0.030000000000000027,7.0,240
416,2025-07-09 08:00:00,0.0,0.72,482.8,9.29,0,31.2,100017.5,18.04,0.89,0.0,-0.28,211.8,0.08999999999999986,0.0,1.3000000000000007,6.9799999999959255,0.5799999999999983,-0.010000000000000009,8.0,180
417,2025-07-09 09:00:00,0.0,0.92,671.1,10.24,0,31.4,100029.47,20.67,0.82,0.0,0.20000000000000007,188.3,0.9500000000000011,0.0,0.1999999999999993,11.970000000001164,2.6300000000000026,-0.07000000000000006,9.0,120
418,2025-07-09 10:00:00,0.0,0.5,820.78,10.11,0,32.2,100039.09,21.08,0.78,0.0,-0.42000000000000004,149.67999999999995,-0.13000000000000078,0.0,0.8000000000000043,9.619999999995343,0.4099999999999966,-0.039999999999999925,10.0,60
419,2025-07-09 11:00:00,0.0933,0.55,919.42,14.28,32,30.5,100034.02,23.56,0.75,0.0933,0.050000000000000044,98.63999999999999,4.17,32.0,-1.7000000000000028,-5.069999999992433,2.4800000000000004,-0.030000000000000027,11.0,0
420,2025-07-09 12:00:00,0.0,0.36,893.86,15.22,0,30.9,100017.56,25.05,0.77,-0.0933,-0.19000000000000006,-25.559999999999945,0.9400000000000013,-32.0,0.3999999999999986,-16.460000000006403,1.490000000000002,0.020000000000000018,12.0,-60
421,2025-07-09 13:00:00,0.0,0.56,894.7,17.74,0,31.5,99985.92,25.07,0.75,0.0,0.20000000000000007,0.8400000000000318,2.519999999999998,0.0,0.6000000000000014,-31.639999999999418,0.019999999999999574,-0.020000000000000018,13.0,-120
422,2025-07-09 14:00:00,0.0,0.58,746.72,10.55,0,32.4,99945.34,25.73,0.71,0.0,0.019999999999999907,-147.98000000000002,-7.189999999999998,0.0,0.8999999999999986,-40.580000000001746,0.6600000000000001,-0.040000000000000036,14.0,-180
423,2025-07-09 15:00:00,5.1771,0.38,719.02,14.9,37,33.0,99907.55,26.25,0.68,5.1771,-0.19999999999999996,-27.700000000000045,4.35,37.0,0.6000000000000014,-37.7899999999936,0.5199999999999996,-0.029999999999999916,15.0,-240
424,2025-07-09 16:00:00,0.0,0.4,527.81,14.8,0,31.7,99908.4,25.18,0.69,-5.1771,0.020000000000000018,-191.21000000000004,-0.09999999999999964,-37.0,-1.3000000000000007,0.8499999999912689,-1.0700000000000003,0.009999999999999898,16.0,-300
425,2025-07-09 17:00:00,0.0,0.36,356.8,13.64,0,33.2,99973.62,21.66,0.63,0.0,-0.040000000000000036,-171.00999999999993,-1.1600000000000001,0.0,1.5000000000000036,65.22000000000116,-3.5199999999999996,-0.05999999999999994,17.0,-360
426,2025-07-09 18:00:00,0.0,0.31,157.94,13.52,0,32.8,100008.7,20.19,0.63,0.0,-0.04999999999999999,-198.86,-0.120000000000001,0.0,-0.4000000000000057,35.080000000001746,-1.4699999999999989,0.0,18.0,-420
427,2025-07-09 19:00:00,0.0,0.19,1.36,12.44,0,31.6,100050.16,19.54,0.61,0.0,-0.12,-156.57999999999998,-1.08,0.0,-1.1999999999999957,41.4600000000064,-0.6500000000000021,-0.020000000000000018,19.0,-480
428,2025-07-09 20:00:00,0.08,0.17,0.0,11.74,41,31.4,100077.43,18.03,0.73,0.08,-0.01999999999999999,-1.36,-0.6999999999999993,41.0,-0.20000000000000284,27.269999999989523,-1.509999999999998,0.12,20.0,-540
429,2025-07-09 21:00:00,0.0,0.18,0.0,11.14,0,31.9,100126.88,16.56,0.79,-0.08,0.009999999999999981,0.0,-0.5999999999999996,-41.0,0.5,49.45000000001164,-1.4700000000000024,0.06000000000000005,21.0,-600
430,2025-07-09 22:00:00,0.0,0.19,0.0,11.1,0,30.9,100143.8,15.06,0.72,0.0,0.010000000000000009,0.0,-0.040000000000000924,0.0,-1.0,16.919999999998254,-1.4999999999999982,-0.07000000000000006,22.0,-660
431,2025-07-09 23:00:00,0.0,0.34,0.0,9.82,0,30.7,100162.55,13.35,0.76,0.0,0.15000000000000002,0.0,-1.2799999999999994,0.0,-0.1999999999999993,18.75,-1.7100000000000009,0.040000000000000036,23.0,-720
432,2025-07-10 00:00:00,0.0,0.76,0.0,9.38,0,30.5,100156.3,13.01,0.8,0.0,0.42,0.0,-0.4399999999999995,0.0,-0.1999999999999993,-6.25,-0.33999999999999986,0.040000000000000036,0.0,780
433,2025-07-10 01:00:00,0.0,0.8,0.0,10.23,0,30.3,100104.81,12.76,0.84,0.0,0.040000000000000036,0.0,0.8499999999999996,0.0,-0.1999999999999993,-51.49000000000524,-0.25,0.039999999999999925,1.0,720
434,2025-07-10 02:00:00,0.0,0.53,0.0,9.82,0,30.2,100063.66,12.5,0.85,0.0,-0.27,0.0,-0.41000000000000014,0.0,-0.10000000000000142,-41.14999999999418,-0.2599999999999998,0.010000000000000009,2.0,660
435,2025-07-10 03:00:00,0.0,0.44,0.0,10.2,0,29.9,100053.44,12.92,0.86,0.0,-0.09000000000000002,0.0,0.379999999999999,0.0,-0.3000000000000007,-10.220000000001164,0.41999999999999993,0.010000000000000009,3.0,600
436,2025-07-10 04:00:00,0.0,0.77,0.0,6.78,0,29.4,100058.97,13.05,0.86,0.0,0.33,0.0,-3.419999999999999,0.0,-0.5,5.529999999998836,0.13000000000000078,0.0,4.0,540
437,2025-07-10 05:00:00,0.0,0.63,0.0,9.35,0,30.1,100139.17,9.19,0.87,0.0,-0.14,0.0,2.5699999999999994,0.0,0.7000000000000028,80.19999999999709,-3.860000000000001,0.010000000000000009,5.0,480
438,2025-07-10 06:00:00,0.0,0.52,80.72,8.8,0,30.1,100196.53,8.8,0.88,0.0,-0.10999999999999999,80.72,-0.5499999999999989,0.0,0.0,57.36000000000058,-0.3899999999999988,0.010000000000000009,6.0,420
439,2025-07-10 07:00:00,0.0,0.8,274.91,9.16,0,30.8,100219.08,12.72,0.87,0.0,0.28,194.19000000000003,0.35999999999999943,0.0,0.6999999999999993,22.55000000000291,3.92,-0.010000000000000009,7.0,360
440,2025-07-10 08:00:00,0.0,0.98,484.78,9.36,0,32.0,100228.56,14.68,0.85,0.0,0.17999999999999994,209.86999999999995,0.1999999999999993,0.0,1.1999999999999993,9.479999999995925,1.959999999999999,-0.020000000000000018,8.0,300
441,2025-07-10 09:00:00,0.0,1.0,666.48,10.03,0,31.8,100221.38,16.55,0.76,0.0,0.020000000000000018,181.70000000000005,0.6699999999999999,0.0,-0.1999999999999993,-7.179999999993015,1.870000000000001,-0.08999999999999997,9.0,240
442,2025-07-10 10:00:00,0.0,0.97,804.88,10.66,0,30.9,100217.78,17.82,0.7,0.0,-0.030000000000000027,138.39999999999998,0.6300000000000008,0.0,-0.9000000000000021,-3.6000000000058208,1.2699999999999996,-0.06000000000000005,10.0,180
443,2025-07-10 11:00:00,0.0,0.83,817.31,12.25,0,32.8,100200.41,20.09,0.71,0.0,-0.14,12.42999999999995,1.5899999999999999,0.0,1.8999999999999986,-17.369999999995343,2.2699999999999996,0.010000000000000009,11.0,120
444,2025-07-10 12:00:00,0.0,0.42,787.86,10.25,0,33.2,100185.45,21.2,0.68,0.0,-0.41,-29.449999999999932,-2.0,0.0,0.4000000000000057,-14.960000000006403,1.1099999999999994,-0.029999999999999916,12.0,60
445,2025-07-10 13:00:00,0.0,0.43,921.84,15.91,0,32.7,100154.42,22.34,0.6,0.0,0.010000000000000009,133.98000000000002,5.66,0.0,-0.5,-31.029999999998836,1.1400000000000006,-0.08000000000000007,13.0,0
446,2025-07-10 14:00:00,0.08,0.18,865.48,16.47,28,33.3,100138.77,22.66,0.64,0.08,-0.25,-56.360000000000014,0.5599999999999987,28.0,0.5999999999999943,-15.64999999999418,0.3200000000000003,0.040000000000000036,14.0,-60
447,2025-07-10 15:00:00,0.0,0.4,730.3,18.9,0,28.6,100116.46,23.33,0.65,-0.08,0.22000000000000003,-135.18000000000006,2.4299999999999997,-28.0,-4.699999999999996,-22.30999999999767,0.6699999999999982,0.010000000000000009,15.0,-120
448,2025-07-10 16:00:00,0.0,0.09,557.95,15.26,0,32.3,100109.87,22.89,0.75,0.0,-0.31000000000000005,-172.3499999999999,-3.639999999999999,0.0,3.6999999999999957,-6.5900000000110595,-0.4399999999999977,0.09999999999999998,16.0,-180
449,2025-07-10 17:00:00,0.0,0.12,357.81,14.57,0,31.8,100102.52,22.27,0.67,0.0,0.03,-200.14000000000004,-0.6899999999999995,0.0,-0.49999999999999645,-7.349999999991269,-0.620000000000001,-0.07999999999999996,17.0,-240
450,2025-07-10 18:00:00,0.0,0.26,159.06,12.58,0,31.6,100131.84,20.12,0.68,0.0,0.14,-198.75,-1.9900000000000002,0.0,-0.1999999999999993,29.319999999992433,-2.1499999999999986,0.010000000000000009,18.0,-300
451,2025-07-10 19:00:00,0.0,0.16,1.02,10.52,0,31.0,100174.69,17.75,0.72,0.0,-0.1,-158.04,-2.0600000000000005,0.0,-0.6000000000000014,42.85000000000582,-2.370000000000001,0.039999999999999925,19.0,-360
452,2025-07-10 20:00:00,0.0,0.75,0.0,9.3,0,29.7,100211.03,15.76,0.75,0.0,0.59,-1.02,-1.2199999999999989,0.0,-1.3000000000000007,36.33999999999651,-1.9900000000000002,0.030000000000000027,20.0,-420
453,2025-07-10 21:00:00,0.0,0.68,0.0,9.39,0,30.4,100255.16,15.49,0.82,0.0,-0.06999999999999995,0.0,0.08999999999999986,0.0,0.6999999999999993,44.13000000000466,-0.2699999999999996,0.06999999999999995,21.0,-480
454,2025-07-10 22:00:00,1.1756,0.82,0.0,9.8,47,30.1,100273.98,14.61,0.82,1.1756,0.1399999999999999,0.0,0.41000000000000014,47.0,-0.29999999999999716,18.819999999992433,-0.8800000000000008,0.0,22.0,-540
